tid,lat,lon,label
142,40.8100901727589,-73.9432668685913,7
142,40.80783255,-73.96386427142859,7
145,40.793673777441896,-73.9488720781232,7
145,40.794090000000004,-73.96717,7
145,40.7948354482357,-73.9659827441092,7
145,40.7738468721964,-73.95948886871341,7
145,40.809270003135204,-73.9490711688995,7
145,40.778438969615294,-73.9545145753308,7
145,40.774626,-73.959236,7
145,40.77211112865999,-73.96095474201341,7
145,40.798840233333294,-73.9413653522039,7
145,40.793673777441896,-73.9488720781232,7
145,40.8100901727589,-73.9432668685913,7
145,40.8109912422444,-73.9431605322863,7
145,40.809270003135204,-73.9490711688995,7
145,40.774626,-73.959236,7
145,40.801790562928794,-73.95734310150151,7
145,40.8050275833333,-73.954893,7
145,40.8100901727589,-73.9432668685913,7
145,40.77211112865999,-73.96095474201341,7
145,40.7700370337261,-73.9550656140391,7
146,40.793673777441896,-73.9488720781232,7
146,40.809270003135204,-73.9490711688995,7
146,40.774626,-73.959236,7
146,40.77211112865999,-73.96095474201341,7
146,40.793673777441896,-73.9488720781232,7
146,40.790969870286204,-73.9470514655113,7
146,40.800181362525,-73.9452787031264,7
146,40.752207,-73.97972299999999,7
146,40.793673777441896,-73.9488720781232,7
146,40.76,-73.97549599999999,7
146,40.761396839012,-73.9769857493038,7
146,40.7317183252113,-73.98555396792241,7
146,40.7317954706149,-73.9856725931168,7
146,40.809270003135204,-73.9490711688995,7
148,40.77211112865999,-73.96095474201341,7
148,40.773596339122896,-73.95992731449799,7
148,40.8100901727589,-73.9432668685913,7
148,40.773045,-73.962333,7
148,40.774111,-73.959546,7
148,40.7934045676619,-73.9485678492806,7
148,40.683108648692205,-73.9352444529616,7
148,40.6817293561679,-73.9346015084612,7
148,40.8098120013228,-73.95910077666021,7
148,40.8051984317441,-73.9620453015463,7
148,40.8144053164921,-73.94437173850459,7
149,40.7934045676619,-73.9485678492806,7
149,40.809270003135204,-73.9490711688995,7
149,40.7934045676619,-73.9485678492806,7
149,40.8100901727589,-73.9432668685913,7
149,40.77211112865999,-73.96095474201341,7
149,40.77211112865999,-73.96095474201341,7
149,40.7934045676619,-73.9485678492806,7
149,40.800181362525,-73.9452787031264,7
149,40.77211112865999,-73.96095474201341,7
149,40.773045,-73.962333,7
149,40.774626,-73.959236,7
149,40.774506025762,-73.9589859794582,7
149,40.809270003135204,-73.9490711688995,7
152,40.77211112865999,-73.96095474201341,7
152,40.7713022794736,-73.961580379552,7
152,40.8076076207769,-73.9507376218782,7
152,40.77211112865999,-73.96095474201341,7
152,40.809270003135204,-73.9490711688995,7
152,40.8144053164921,-73.94437173850459,7
152,40.809270003135204,-73.9490711688995,7
152,40.733878999999995,-73.988185,7
152,40.809270003135204,-73.9490711688995,7
152,40.674455,-73.9262,7
152,40.8100901727589,-73.9432668685913,7
152,40.8085341590656,-73.9451237158023,7
153,40.809270003135204,-73.9490711688995,7
153,40.77211112865999,-73.96095474201341,7
153,40.7685355207664,-73.95557647143721,7
153,40.737269,-73.990717,7
153,40.735282496916206,-73.9904031515828,7
153,40.7442247187833,-73.9840388475374,7
153,40.77211112865999,-73.96095474201341,7
153,40.7713022794736,-73.961580379552,7
153,40.7685355207664,-73.95557647143721,7
153,40.728276877335205,-73.9992813316546,7
153,40.7448646832347,-73.998879625105,7
285,40.764016,-73.82947598,12
285,40.703531656325495,-73.8023051484212,12
285,40.7621682440437,-73.831570989716,12
285,40.7639626095191,-73.8291241978544,12
285,40.703531656325495,-73.8023051484212,12
285,40.605899322424996,-73.98453814989371,12
285,40.5995839036343,-73.9897950936081,12
285,40.6090407520337,-73.9997404238227,12
285,40.7633342907454,-73.80931,12
285,40.764016,-73.82947598,12
287,40.7029276571656,-73.80001544952391,12
287,40.707808454756,-73.803184048129,12
287,40.70216749383471,-73.80146071170891,12
287,40.707808454756,-73.803184048129,12
287,40.7577822461974,-73.8279467402784,12
287,40.7619847072611,-73.83173755425841,12
287,40.707808454756,-73.803184048129,12
287,40.7577822461974,-73.8279467402784,12
287,40.764123,-73.828082,12
287,40.7075979146101,-73.8028049153983,12
287,40.764016,-73.82947598,12
287,40.70216749383471,-73.80146071170891,12
287,40.6930853448663,-73.9284825325012,12
287,40.7173249642038,-73.998368882704,12
287,40.75811474431929,-73.8296397775412,12
287,40.6018028609907,-73.9932499061474,12
287,40.605899322424996,-73.98453814989371,12
287,40.605899322424996,-73.98453814989371,12
287,40.7829298614522,-73.83085012435909,12
287,40.7832223163163,-73.8334465026855,12
287,40.7639626095191,-73.8291241978544,12
288,40.7075979146101,-73.8028049153983,12
288,40.757850834168,-73.8283028501382,12
288,40.7075979146101,-73.8028049153983,12
288,40.7574933691135,-73.8274757552858,12
288,40.760839874025706,-73.83064052313891,12
288,40.76007039918171,-73.8302040064457,12
288,40.70216749383471,-73.80146071170891,12
288,40.7574933691135,-73.8274757552858,12
288,40.757850834168,-73.8283028501382,12
288,40.760839874025706,-73.83064052313891,12
288,40.7639626095191,-73.8291241978544,12
288,40.70216749383471,-73.80146071170891,12
288,40.70216749383471,-73.80146071170891,12
288,40.7158098208652,-73.9962914669973,12
288,40.75811474431929,-73.8296397775412,12
288,40.7075979146101,-73.8028049153983,12
288,40.718391,-73.998476,12
288,40.718090320753795,-73.99999866268371,12
288,40.7181985851302,-74.000417582762,12
288,40.719043,-73.996514081955,12
288,40.605027504874,-73.9804116926189,12
288,40.605899322424996,-73.98453814989371,12
288,40.605899322424996,-73.98453814989371,12
288,40.641979574223704,-74.002468585968,12
288,40.684309264597104,-73.9765319385003,12
288,40.6456291954429,-73.9138539241231,12
288,40.7639626095191,-73.8291241978544,12
290,40.757850834168,-73.8283028501382,12
290,40.70216749383471,-73.80146071170891,12
290,40.7073806659117,-73.80256939318629,12
290,40.761876481166794,-73.831456117536,12
290,40.7639626095191,-73.8291241978544,12
290,40.764123,-73.828082,12
290,40.701922452729896,-73.80181112465749,12
290,40.757850834168,-73.8283028501382,12
290,40.7582439108545,-73.8291127104973,12
290,40.76007039918171,-73.8302040064457,12
290,40.747614599377705,-73.883957862854,12
290,40.7073806659117,-73.80256939318629,12
290,40.7064754390953,-73.8027072598808,12
290,40.7179288362234,-74.00093979691891,12
290,40.720288000000004,-73.99952352046971,12
290,40.75811474431929,-73.8296397775412,12
290,40.7073806659117,-73.80256939318629,12
290,40.7159082473717,-73.9973244389484,12
290,40.7165455541129,-73.9986386007708,12
290,40.71645155192321,-73.9988681477626,12
290,40.605027504874,-73.9804116926189,12
290,40.6058631664855,-73.98481362650021,12
290,40.7583466276541,-73.8315307844606,12
290,40.7829298614522,-73.83085012435909,12
290,40.7832223163163,-73.8334465026855,12
290,40.75811474431929,-73.8296397775412,12
290,40.7639626095191,-73.8291241978544,12
290,40.764123,-73.828082,12
292,40.7064754390953,-73.8027072598808,12
292,40.7090705962641,-73.8042008096094,12
292,40.7090705962641,-73.8042008096094,12
292,40.7064754390953,-73.8027072598808,12
292,40.759383299999996,-73.82947391,12
292,40.7064754390953,-73.8027072598808,12
292,40.676927786133,-73.89869928359991,12
292,40.68141,-73.96718,12
292,40.6814161222361,-73.95714921494199,12
292,40.602004,-73.994322,12
292,40.6058631664855,-73.98481362650021,12
292,40.6814161222361,-73.95714921494199,12
292,40.6058631664855,-73.98481362650021,12
293,40.6058631664855,-73.98481362650021,12
293,40.604024,-73.997451,12
293,40.6048640285249,-73.998644339449,12
293,40.608860856606604,-73.958193876904,12
293,40.6048863717506,-73.978219296804,12
293,40.5995839036343,-73.9897950936081,12
293,40.7690186849656,-73.834844818783,12
293,40.7639626095191,-73.8291241978544,12
293,40.7090705962641,-73.8042008096094,12
293,40.7064754390953,-73.8027072598808,12
293,40.6058631664855,-73.98481362650021,12
293,40.6001421933429,-73.9911035681357,12
293,40.6058631664855,-73.98481362650021,12
293,40.7639626095191,-73.8291241978544,12
293,40.764123,-73.828082,12
294,40.7064754390953,-73.8027072598808,12
294,40.7090705962641,-73.8042008096094,12
294,40.7608123264517,-73.83064052313891,12
294,40.7064754390953,-73.8027072598808,12
294,40.7064754390953,-73.8027072598808,12
294,40.7058052000048,-73.8021270702293,12
294,40.764123,-73.828082,12
294,40.7064754390953,-73.8027072598808,12
294,40.7090705962641,-73.8042008096094,12
294,40.7090705962641,-73.8042008096094,12
294,40.7064754390953,-73.8027072598808,12
294,40.7173249642038,-73.998368882704,12
294,40.75811474431929,-73.8296397775412,12
294,40.709301878575104,-73.80421804281,12
294,40.676927786133,-73.89869928359991,12
294,40.605085361897295,-73.9799869896229,12
294,40.7269352936563,-74.0001593444659,12
294,40.7251610474272,-73.99965763092041,12
294,40.715751087121205,-73.9966185753842,12
294,40.6058631664855,-73.98481362650021,12
294,40.6058631664855,-73.98481362650021,12
294,40.5929630708106,-73.9500032365322,12
294,40.7639626095191,-73.8291241978544,12
309,40.723079999999996,-73.800092,12
309,40.7794345505767,-73.7764132056055,12
309,40.605085361897295,-73.9799869896229,12
309,40.6058631664855,-73.98481362650021,12
309,40.6219568735332,-73.9874478515934,12
309,40.5988447204559,-73.9853186659193,12
309,40.7278421332493,-73.929163813591,12
309,40.6514605658646,-73.87214540094979,12
309,40.651760771888,-73.8697967354243,12
309,40.6191961082965,-73.99012221307659,12
309,40.601628000000005,-73.99349499,12
309,40.6192298019237,-74.0330457687378,12
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.7416730481413,-73.9742878438115,14
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.7421883084845,-73.9879241890915,14
330,40.738025160904705,-73.9879873180689,14
330,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.742099571676,-73.97494213499171,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.741407503043,-73.9884379506111,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
331,40.736526971265704,-73.99055957794191,14
331,40.7407782584499,-73.98768315098721,14
331,40.7421883084845,-73.9879241890915,14
331,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7342250021401,-73.993703273938,14
334,40.7421883084845,-73.9879241890915,14
334,40.7418615140909,-73.9894336295337,14
334,40.7421883084845,-73.9879241890915,14
334,40.7421883084845,-73.9879241890915,14
334,40.7365494164144,-73.9892785880488,14
334,40.7421883084845,-73.9879241890915,14
334,40.740336892174604,-73.9886817354489,14
334,40.741407503043,-73.9884379506111,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7251912314628,-73.99637754820591,14
335,40.725768758926,-73.9973072227949,14
335,40.741407503043,-73.9884379506111,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7567250445045,-73.9845266716932,14
335,40.7566932091592,-73.9838609348899,14
335,40.7421883084845,-73.9879241890915,14
335,40.7469634920272,-73.9856113586111,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
335,40.7418615140909,-73.9894336295337,14
335,40.7421883084845,-73.9879241890915,14
335,40.7421883084845,-73.9879241890915,14
337,40.7421883084845,-73.9879241890915,14
337,40.7421883084845,-73.9879241890915,14
337,40.7418615140909,-73.9894336295337,14
337,40.7421883084845,-73.9879241890915,14
337,40.7421883084845,-73.9879241890915,14
337,40.7407782584499,-73.98768315098721,14
337,40.7421883084845,-73.9879241890915,14
337,40.7426562844735,-73.9890146255493,14
337,40.7421883084845,-73.9879241890915,14
337,40.740019218226294,-73.994696088267,14
337,40.7421883084845,-73.9879241890915,14
338,40.7421883084845,-73.9879241890915,14
338,40.741407503043,-73.9884379506111,14
338,40.739507,-73.990549,14
338,40.7421883084845,-73.9879241890915,14
338,40.7421883084845,-73.9879241890915,14
338,40.740905487353004,-73.9891178971468,14
338,40.7421883084845,-73.9879241890915,14
338,40.7421883084845,-73.9879241890915,14
338,40.7421883084845,-73.9879241890915,14
338,40.7421883084845,-73.9879241890915,14
338,40.740959894328796,-73.9891810257315,14
338,40.7409167224748,-73.989143371582,14
338,40.7421883084845,-73.9879241890915,14
338,40.734167360295295,-73.9904871582985,14
338,40.7421883084845,-73.9879241890915,14
338,40.74190437657521,-73.9890682697296,14
338,40.7421883084845,-73.9879241890915,14
338,40.744923426074706,-73.9980360386088,14
338,40.745710433157605,-73.99087975075709,14
338,40.7421883084845,-73.9879241890915,14
339,40.7421883084845,-73.9879241890915,14
339,40.7421883084845,-73.9879241890915,14
339,40.741407503043,-73.9884379506111,14
339,40.7421883084845,-73.9879241890915,14
339,40.7421883084845,-73.9879241890915,14
339,40.74190437657521,-73.9890682697296,14
339,40.7421883084845,-73.9879241890915,14
339,40.741128,-73.989902,14
339,40.7421883084845,-73.9879241890915,14
339,40.741407503043,-73.9884379506111,14
339,40.7409328718273,-73.9894220619547,14
339,40.7421883084845,-73.9879241890915,14
343,40.7421883084845,-73.9879241890915,14
343,40.7418615140909,-73.9894336295337,14
343,40.74190437657521,-73.9890682697296,14
343,40.74190437657521,-73.9890682697296,14
343,40.7421883084845,-73.9879241890915,14
343,40.741186657918604,-73.9890892023287,14
343,40.7421883084845,-73.9879241890915,14
343,40.7371251454461,-73.9902829031375,14
343,40.74190437657521,-73.9890682697296,14
343,40.7418615140909,-73.9894336295337,14
343,40.7421883084845,-73.9879241890915,14
343,40.7421883084845,-73.9879241890915,14
343,40.736827000000005,-73.986909,14
343,40.7421883084845,-73.9879241890915,14
343,40.7412310542134,-73.9895368410022,14
343,40.7421883084845,-73.9879241890915,14
343,40.7404098796911,-73.9894105840462,14
343,40.7421883084845,-73.9879241890915,14
343,40.769031,-74.22450400000001,14
343,40.7421883084845,-73.9879241890915,14
347,40.7421883084845,-73.9879241890915,14
347,40.7421883084845,-73.9879241890915,14
347,40.7421883084845,-73.9879241890915,14
347,40.74190437657521,-73.9890682697296,14
347,40.7382621586805,-73.9836772829519,14
347,40.7421883084845,-73.9879241890915,14
347,40.7360310737528,-73.9793586730957,14
347,40.7407782584499,-73.98768315098721,14
347,40.7421883084845,-73.9879241890915,14
347,40.74190437657521,-73.9890682697296,14
347,40.7421883084845,-73.9879241890915,14
354,40.7421883084845,-73.9879241890915,14
354,40.74190437657521,-73.9890682697296,14
354,40.7421883084845,-73.9879241890915,14
354,40.7408203573104,-73.9914880743048,14
354,40.741186657918604,-73.9890892023287,14
354,40.7421883084845,-73.9879241890915,14
354,40.74190437657521,-73.9890682697296,14
354,40.7421883084845,-73.9879241890915,14
354,40.74190437657521,-73.9890682697296,14
354,40.7421883084845,-73.9879241890915,14
359,40.7421883084845,-73.9879241890915,14
359,40.7421883084845,-73.9879241890915,14
359,40.7421883084845,-73.9879241890915,14
359,40.74190437657521,-73.9890682697296,14
359,40.7421883084845,-73.9879241890915,14
359,40.7421883084845,-73.9879241890915,14
359,40.7421883084845,-73.9879241890915,14
359,40.740959894328796,-73.9891810257315,14
359,40.7421883084845,-73.9879241890915,14
359,40.74190437657521,-73.9890682697296,14
359,40.7421883084845,-73.9879241890915,14
471,40.736835,-74.030049,19
471,40.7357837001148,-74.027760175246,19
471,40.7366869221826,-74.0291372431276,19
471,40.741503,-74.030671,19
471,40.7402215341768,-74.03006102058609,19
471,40.739174,-74.030427,19
471,40.753169,-74.0252506833333,19
471,40.752677043801796,-74.023726456646,19
471,40.7527619200068,-74.02494289286601,19
471,40.752783858657295,-74.0254926681519,19
471,40.696039100053895,-73.9848251046836,19
471,40.746106883814,-74.0241367178423,19
471,40.746106883814,-74.0241367178423,19
471,40.755988791179796,-74.0241367178423,19
471,40.736891,-74.03041,19
471,40.7371579344542,-74.0301585620438,19
471,40.7368342494036,-74.03065200629949,19
471,40.7381339434396,-74.030726596599,19
471,40.7381339434396,-74.030726596599,19
471,40.77037447,-74.02654,19
471,40.753169,-74.0252506833333,19
471,40.752783858657295,-74.0254926681519,19
471,40.741423,-74.02968100000001,19
471,40.7528663168769,-73.9887678200731,19
471,40.7528813879886,-74.0234327316284,19
471,40.7563941381625,-74.043182766481,19
472,40.7402215341768,-74.03006102058609,19
472,40.749890423418,-74.0360498428345,19
472,40.7527619200068,-74.02494289286601,19
472,40.73796,-74.033568,19
472,40.7379233525525,-74.03245937841,19
472,40.770097474389296,-74.0239961389304,19
472,40.752838629814796,-74.0251953597881,19
472,40.753169,-74.0252506833333,19
472,40.7443226446571,-74.0237921476364,19
472,40.764421348742,-73.9994430541992,19
472,40.73681490738429,-74.02529864161441,19
472,40.77037447,-74.02654,19
472,40.7918166647675,-74.04810905456542,19
472,40.791528593456505,-74.0503600413238,19
472,40.7376863108069,-74.03076102288121,19
472,40.8066709376585,-73.9889285112682,19
472,40.806661,-73.98907,19
472,40.80668,-73.98912675,19
472,40.754126875492794,-74.0319142997391,19
472,40.7536023767381,-74.0291487186515,19
472,40.75346656097221,-74.02540683746341,19
472,40.7529107807346,-74.0244723854372,19
472,40.747594140570705,-74.027880669083,19
472,40.749888316882,-74.02474780456079,19
474,40.736835,-74.030049,19
474,40.737147,-74.03099399999999,19
474,40.773715969393,-74.02447812333959,19
474,40.770097474389296,-74.0239961389304,19
474,40.7495002876856,-74.0248918533325,19
474,40.74638612,-74.030188725,19
474,40.774869862778,-74.0351847483518,19
474,40.770021363566705,-74.0277773886559,19
474,40.77037447,-74.02654,19
474,40.7527070912535,-74.0250060096278,19
474,40.7531091695789,-74.0261707970272,19
474,40.77037447,-74.02654,19
474,40.755988791179796,-74.0241367178423,19
474,40.770236080825896,-74.0292864248838,19
474,40.776012,-74.035264,19
474,40.738717,-74.030387,19
475,40.7366869221826,-74.0291372431276,19
475,40.737501374785104,-74.03092167878259,19
475,40.737501374785104,-74.03092167878259,19
475,40.7402215341768,-74.03006102058609,19
475,40.7738599604712,-74.0248683003022,19
475,40.7482805907687,-73.98556262254709,19
475,40.747648475320204,-73.99302035242691,19
475,40.741423,-74.02968100000001,19
475,40.741423,-74.02968100000001,19
475,40.739174,-74.030427,19
475,40.740553000000006,-74.0299098666667,19
475,40.737501374785104,-74.03092167878259,19
475,40.747648475320204,-73.99302035242691,19
475,40.7586321239339,-74.04358437975179,19
475,40.759972,-74.04394,19
475,40.7664860784837,-74.03041675977892,19
475,40.787202823915294,-74.04624223709109,19
475,40.7872353168731,-74.0478515625,19
476,40.769693166823295,-74.024759280349,19
476,40.7511463444,-74.02491420342179,19
476,40.752720754036105,-74.0235428429576,19
476,40.737501374785104,-74.03092167878259,19
476,40.7403817833333,-74.030363,19
476,40.736999999999995,-74.03085,19
476,40.8081094966135,-74.00260398637892,19
476,40.7421523039026,-73.99064540863041,19
476,40.7381339434396,-74.030726596599,19
476,40.7761217982411,-74.03489112854,19
478,40.7612521224501,-74.0191197395325,19
478,40.7599261083018,-74.0224641089676,19
478,40.746106883814,-74.0241367178423,19
